px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.40553	-10.9814	-2.67156	-1.33935	-0.924497	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.7534
4.39652	-10.8384	-2.6593	-1.40339	-0.938205	4.45899	-10.8664	4.45	-10.85	0	1.81808	6.90261e-310
4.38596	-10.6992	-2.64008	-1.46099	-0.94521	4.493	-10.7885	4.45	-10.7	0	2.72865	0.268329
4.39161	-10.5516	-2.63725	-1.5256	-0.957904	4.44058	-10.5544	4.45	-10.55	0	2.72864	6.90261e-310
4.39533	-10.4071	-2.62961	-1.5836	-0.963835	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.0480602
4.41216	-10.2584	-2.63308	-1.64514	-0.972062	4.44086	-10.2469	4.45	-10.25	0	2.72391	6.90261e-310
4.43625	-10.1181	-2.62189	-1.70597	-0.980639	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.177325
4.48324	-9.96784	-2.63282	-1.77748	-0.997509	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	6.90261e-310
4.52358	-9.82248	-2.63745	-1.83845	-1.00391	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.176229
4.58674	-9.67365	-2.65553	-1.90878	-1.01788	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	6.90261e-310
4.64643	-9.53729	-2.65842	-1.96981	-1.02262	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.156089
4.73692	-9.39488	-2.68307	-2.04614	-1.04095	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	6.90261e-310
4.77538	-9.25135	-2.71602	-2.06033	-0.981385	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.40063
4.87294	-9.10516	-2.75196	-2.12795	-0.992641	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	6.90261e-310
4.98645	-8.98915	-2.74442	-2.21553	-1.03541	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.01158
5.09421	-8.8651	-2.76265	-2.27965	-1.04122	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	6.90261e-310
5.15957	-8.73617	-2.76598	-2.2897	-0.975282	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.33847
5.28087	-8.60909	-2.80192	-2.3494	-0.979009	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	6.90261e-310
5.35636	-8.48504	-2.79598	-2.35841	-0.916022	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.11938
5.46713	-8.37638	-2.79939	-2.40737	-0.914595	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	6.90261e-310
5.50214	-8.25436	-2.7643	-2.36039	-0.777803	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.548
5.61216	-8.13988	-2.79709	-2.39724	-0.774244	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	6.90261e-310
5.72218	-8.02568	-2.80606	-2.42916	-0.75987	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.482562
5.84362	-7.91315	-2.82503	-2.46668	-0.755194	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	6.90261e-310
5.96382	-7.81113	-2.82955	-2.50168	-0.746362	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.168956
6.10264	-7.70806	-2.85756	-2.54221	-0.744693	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	6.90261e-310
6.18916	-7.60655	-2.82788	-2.53225	-0.671755	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.45763
6.31503	-7.51005	-2.85584	-2.56131	-0.666417	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	6.90261e-310
6.41684	-7.40267	-2.82568	-2.55387	-0.598643	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.03157
6.54967	-7.30636	-2.84033	-2.5819	-0.593618	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	6.90261e-310
6.64822	-7.21646	-2.81246	-2.57803	-0.540179	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.10763
6.76857	-7.12132	-2.83308	-2.59509	-0.530393	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	6.90261e-310
6.88629	-7.04441	-2.83134	-2.61711	-0.525126	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.147496
7.00038	-6.96905	-2.82494	-2.63794	-0.520531	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	6.90261e-310
7.11896	-6.88172	-2.8034	-2.6447	-0.488826	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.962156
7.257	-6.79886	-2.81528	-2.66639	-0.483631	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	6.90261e-310
7.34445	-6.70611	-2.75752	-2.63925	-0.404622	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.93571
7.46237	-6.62298	-2.76795	-2.64944	-0.395078	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	6.90261e-310
7.58062	-6.55429	-2.7616	-2.66222	-0.384248	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.095762
7.69641	-6.48328	-2.75913	-2.67538	-0.378819	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	6.90261e-310
7.84734	-6.43967	-2.81171	-2.73184	-0.439606	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.61011
7.97482	-6.37621	-2.81607	-2.74867	-0.434706	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	6.90261e-310
8.05691	-6.28079	-2.68518	-2.69483	-0.310636	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	15.4068
8.18646	-6.20274	-2.69115	-2.70264	-0.301765	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	6.90261e-310
8.27414	-6.10331	-2.60741	-2.65885	-0.21086	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	7.68503
8.39498	-6.02034	-2.61195	-2.65949	-0.200501	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	6.90261e-310
8.54549	-5.96968	-2.66354	-2.70413	-0.255083	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	3.29497
8.67501	-5.89327	-2.67044	-2.70872	-0.246093	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	6.90261e-310
8.80053	-5.82224	-2.66304	-2.71222	-0.233939	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.446107
8.94037	-5.73771	-2.68888	-2.71219	-0.221166	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	6.90261e-310
9.02351	-5.6481	-2.61026	-2.66844	-0.139118	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	6.12201
9.14625	-5.5572	-2.64144	-2.65804	-0.1221	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	6.90261e-310
9.25978	-5.47469	-2.61319	-2.64123	-0.0872044	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	1.0548
9.3813	-5.39083	-2.6187	-2.63616	-0.0778982	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	6.90261e-310
9.44082	-5.26652	-2.49132	-2.54695	0.062006	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	17.2521
9.55803	-5.16113	-2.51802	-2.52773	0.077154	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	6.90261e-310
9.65654	-5.06102	-2.50193	-2.49786	0.112536	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	1.04454
9.76768	-4.94499	-2.53151	-2.47277	0.130289	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	6.90261e-310
9.87538	-4.85151	-2.52865	-2.45553	0.146106	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.42019
9.98085	-4.73904	-2.5481	-2.43342	0.159136	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	6.90261e-310
10.0714	-4.64596	-2.54719	-2.41572	0.170821	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.278147
10.1676	-4.53149	-2.57638	-2.39128	0.185367	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	6.90261e-310
10.2446	-4.40819	-2.55117	-2.3403	0.242504	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.379
10.343	-4.27331	-2.58603	-2.30952	0.258351	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	6.90261e-310
10.4493	-4.17196	-2.60565	-2.31356	0.228668	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.01988
10.5496	-4.03551	-2.64206	-2.2869	0.241308	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	6.90261e-310
10.6527	-3.92696	-2.65612	-2.2844	0.224075	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.307767
10.7485	-3.79873	-2.67618	-2.26401	0.23129	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	6.90261e-310
10.8477	-3.68365	-2.68504	-2.25436	0.22697	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.11371
10.9431	-3.53909	-2.72128	-2.22919	0.238328	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	6.90261e-310
10.9903	-3.38959	-2.68203	-2.15046	0.336359	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.72099
11.067	-3.23955	-2.70995	-2.11923	0.347741	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	6.90261e-310
11.1135	-3.08939	-2.69892	-2.06051	0.403419	10.9851	-2.95299	11.1	-3	0.909905	2.72971	2.06489
11.1783	-2.93316	-2.72661	-2.02674	0.413642	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	6.90261e-310
11.1704	-2.75417	-2.7006	-1.90676	0.556606	11.0233	-2.67356	11.15	-2.7	0	2.72847	12.2765
11.2036	-2.6006	-2.70704	-1.86522	0.566297	11.1324	-2.55807	11.15	-2.55	0	2.72844	6.90261e-310
11.2091	-2.43279	-2.71402	-1.78042	0.647455	11.2541	-2.42353	11.15	-2.4	0	2.72732	3.98269
11.2243	-2.28209	-2.71141	-1.73693	0.654564	11.1569	-2.2658	11.15	-2.25	0	2.72732	6.90261e-310
11.3224	-2.17845	-2.6805	-1.81234	0.483976	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.9621
11.3551	-2.01371	-2.71059	-1.78015	0.487983	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	6.90261e-310
11.3033	-1.83936	-2.70609	-1.64572	0.652214	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	16.9271
11.2999	-1.67956	-2.71734	-1.60118	0.659613	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	6.90261e-310
11.3014	-1.52879	-2.71984	-1.56316	0.662595	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0208236
11.2919	-1.37209	-2.72859	-1.52251	0.665998	11.2625	-1.34833	11.25	-1.35	0	2.72321	6.90261e-310
11.2363	-1.20668	-2.76015	-1.42529	0.759505	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.6557
11.2019	-1.05703	-2.7585	-1.37822	0.764315	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	6.90261e-310
11.0842	-0.885084	-2.8367	-1.23258	0.921449	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	15.6667
11.0149	-0.738565	-2.83751	-1.17382	0.928682	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	6.90261e-310
10.952	-0.598161	-2.82849	-1.12716	0.919878	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.246522
10.8749	-0.455651	-2.83542	-1.07294	0.922786	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	6.90261e-310
10.7041	-0.315046	-2.98973	-0.914144	1.09582	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	23.3576
10.6001	-0.210676	-2.97535	-0.851733	1.10359	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	6.90261e-310
10.5097	-0.103498	-2.91089	-0.812677	1.06768	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	1.81176
10.3873	-0.026716	-2.86448	-0.738638	1.08536	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	6.90261e-310
10.2437	0.0682724	-2.90731	-0.653195	1.1242	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.83327
10.1021	0.11153	-2.85068	-0.566492	1.15226	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	6.90261e-310
9.95729	0.180491	-2.85809	-0.491054	1.16807	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.550407
9.80489	0.202103	-2.8124	-0.398943	1.1986	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	6.90261e-310
9.69671	0.230253	-2.6558	-0.345328	1.17167	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.14615
9.55832	0.244425	-2.62558	-0.263962	1.19078	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	6.90261e-310
9.42042	0.269848	-2.62502	-0.194202	1.19713	9.56225	0.148577	9.4	0.15	-2.72659	0	0.464746
9.27295	0.257426	-2.60358	-0.104343	1.22278	9.25348	0.150166	9.25	0.15	-2.72658	0	6.90261e-310
9.12741	0.263221	-2.60739	-0.0332997	1.22686	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.0738002
8.97695	0.257821	-2.61369	0.0397339	1.23198	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	6.90261e-310
8.82993	0.255663	-2.64716	0.101335	1.22642	8.94634	0.26481	8.8	0.25	-2.72783	0	0.518157
8.68005	0.240393	-2.65619	0.166675	1.22355	8.64483	0.254352	8.65	0.25	-2.7278	0	6.90261e-310
8.52901	0.219763	-2.68348	0.227387	1.21594	8.46866	0.251128	8.5	0.25	-2.72395	0	0.21365
8.38273	0.198787	-2.68948	0.281808	1.2026	8.35775	0.250149	8.35	0.25	-2.72395	0	6.90261e-310
8.23495	0.166517	-2.72366	0.33452	1.18734	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.46615
8.08615	0.123087	-2.73464	0.39192	1.17856	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	6.90261e-310
7.88442	0.147179	-2.97917	0.355076	1.05981	7.74678	0.154598	7.85	0.15	-3.9992	0	22.7568
7.73053	0.104167	-2.99538	0.397688	1.04809	7.63715	0.143302	7.65	0.15	-3.99916	0	6.90261e-310
7.63007	0.0242362	-2.88043	0.482601	1.09243	7.61982	0.157052	7.55	0.15	-1.99868	0	5.58517
7.49542	0.00429453	-2.86573	0.499918	1.0545	7.43926	0.160393	7.45	0.15	-1.99866	0	6.90261e-310
7.34212	-0.0363377	-2.89914	0.518918	1.00806	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.78298
7.20062	-0.0787977	-2.87919	0.545545	0.979237	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	6.90261e-310
7.08714	-0.1679	-2.82177	0.615805	1.00497	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.79514
6.96145	-0.23303	-2.80207	0.65231	0.986539	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	6.90261e-310
6.85704	-0.332095	-2.7638	0.720037	1.00798	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.906988
6.74863	-0.415208	-2.74222	0.763772	0.996891	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	6.90261e-310
6.64338	-0.5076	-2.73382	0.806826	0.98263	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.333214
6.54616	-0.604441	-2.7151	0.85374	0.976159	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	6.90261e-310
6.4609	-0.727489	-2.71068	0.917574	0.988635	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.310631
6.37189	-0.867965	-2.73601	0.981648	0.997388	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	6.90261e-310
6.37095	-1.07896	-2.72957	1.16573	1.18741	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.8753
6.32738	-1.21449	-2.73517	1.23178	1.19354	6.36321	-1.25111	6.35	-1.25	0	-2.99519	6.90261e-310
6.30568	-1.395	-2.76793	1.34594	1.26306	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.46076
6.2895	-1.54602	-2.7614	1.42207	1.26983	6.35537	-1.55723	6.35	-1.55	0	-2.72817	6.90261e-310
6.2908	-1.70842	-2.77213	1.51284	1.29821	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.903161
6.29874	-1.85584	-2.7583	1.5893	1.30408	6.35448	-1.83673	6.35	-1.85	0	-2.72628	6.90261e-310
6.29309	-1.98493	-2.70847	1.63274	1.26041	6.38849	-2.02257	6.35	-2	0	-2.73154	1.65728
6.31467	-2.13291	-2.70585	1.70626	1.26471	6.35078	-2.13767	6.35	-2.15	0	-2.73152	6.90261e-310
6.31354	-2.24538	-2.64612	1.73608	1.21346	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.36868
6.33701	-2.3856	-2.66328	1.79555	1.21051	6.33355	-2.43768	6.35	-2.45	0	-2.99503	6.90261e-310
6.38118	-2.54397	-2.7124	1.87506	1.23211	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.894483
6.43324	-2.69546	-2.72985	1.94342	1.23101	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	6.90261e-310
6.48328	-2.83581	-2.72622	2.00293	1.21989	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.195972
6.54821	-2.97868	-2.73957	2.06696	1.21551	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	6.90261e-310
6.59526	-3.09587	-2.63716	2.10224	1.1639	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.94898
6.64118	-3.26616	-2.6976	2.13332	1.12596	6.54763	-3.45513	6.55	-3.45	0	-3.63613	6.90261e-310
6.69931	-3.40215	-2.68748	2.17238	1.09753	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.46678
6.75143	-3.56803	-2.73654	2.19523	1.05626	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	6.90261e-310
6.8195	-3.69405	-2.70275	2.23243	1.02894	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.37071
6.89643	-3.83682	-2.72953	2.2675	1.00544	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	6.90261e-310
6.99753	-3.97486	-2.77333	2.31411	0.996135	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.6859
7.06308	-4.14195	-2.81609	2.32047	0.944713	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	6.90261e-310
7.12189	-4.24129	-2.65936	2.34072	0.89985	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	8.94245
7.18247	-4.39695	-2.68649	2.3414	0.849112	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	6.90261e-310
7.26892	-4.51961	-2.68041	2.36777	0.826684	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.19829
7.31778	-4.67841	-2.69507	2.35346	0.765905	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	6.90261e-310
7.43041	-4.81938	-2.80413	2.38373	0.758967	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.74779
7.49208	-4.9844	-2.8218	2.36732	0.699635	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	6.90261e-310
7.5621	-5.09142	-2.76715	2.37833	0.672379	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.19679
7.60902	-5.25593	-2.7884	2.34799	0.60699	7.46174	-5.44979	7.45	-5.45	0.999999	-3	6.90261e-310
7.6901	-5.36982	-2.73797	2.36192	0.58479	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.57828
7.76019	-5.52357	-2.75143	2.34902	0.538883	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	6.90261e-310
7.8413	-5.63505	-2.68315	2.35971	0.516112	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	2.3891
7.89441	-5.80035	-2.6955	2.32897	0.456301	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	6.90261e-310
7.97742	-5.91292	-2.66505	2.33958	0.440435	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.768124
8.04512	-6.057	-2.67176	2.32527	0.401675	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	6.90261e-310
8.16443	-6.18666	-2.82687	2.34739	0.410064	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.27419
8.23095	-6.33031	-2.83857	2.32831	0.370137	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	6.90261e-310
8.29697	-6.4299	-2.68633	2.32827	0.343405	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.84577
8.3615	-6.57219	-2.68727	2.30953	0.305613	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	6.90261e-310
8.4442	-6.6853	-2.66703	2.31443	0.293093	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.691241
8.49413	-6.84122	-2.6699	2.28003	0.242578	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	6.90261e-310
8.61148	-6.98039	-2.78148	2.29384	0.24732	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.59387
8.66712	-7.14172	-2.78805	2.25967	0.199702	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	6.90261e-310
8.75697	-7.26468	-2.77905	2.2632	0.191711	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.186718
8.82769	-7.4013	-2.77618	2.24983	0.167942	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	6.90261e-310
8.91243	-7.51614	-2.8049	2.25496	0.166333	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.913584
8.95979	-7.66504	-2.81141	2.22171	0.125005	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	6.90261e-310
9.01619	-7.7786	-2.71062	2.20805	0.0995745	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.41248
9.05753	-7.94967	-2.72591	2.16369	0.050199	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	6.90261e-310
9.10059	-8.06409	-2.61136	2.14162	0.0183678	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.25581
9.13909	-8.20769	-2.6067	2.11081	-0.0130549	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	6.90261e-310
9.20309	-8.33311	-2.60063	2.10334	-0.0200079	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.235257
9.2447	-8.4815	-2.60695	2.07373	-0.0479194	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	6.90261e-310
9.33407	-8.62008	-2.71031	2.08682	-0.0235714	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.66001
9.38694	-8.77739	-2.72809	2.06195	-0.0464631	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	6.90261e-310
9.45314	-8.9117	-2.72516	2.05562	-0.0505464	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0462245
9.49785	-9.07562	-2.74632	2.02551	-0.0770749	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	6.90261e-310
9.55885	-9.20799	-2.76566	2.0199	-0.0775675	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.254376
9.59881	-9.3623	-2.78896	1.99273	-0.100128	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	6.90261e-310
9.62187	-9.48998	-2.67018	1.95512	-0.144234	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.65563
9.66585	-9.6376	-2.67887	1.9367	-0.154392	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	6.90261e-310
9.69272	-9.76707	-2.61123	1.90776	-0.182036	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.75685
9.7137	-9.92115	-2.62226	1.87556	-0.203476	9.64842	-9.95866	9.65	-9.95	0	-2.73053	6.90261e-310
9.77087	-10.0541	-2.69111	1.88464	-0.175036	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.57737
9.79309	-10.2003	-2.70607	1.85838	-0.191804	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	6.90261e-310
9.84015	-10.347	-2.73157	1.85393	-0.182332	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.320169
9.8735	-10.5022	-2.74308	1.83574	-0.190117	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	6.90261e-310
9.88648	-10.639	-2.67545	1.80132	-0.223162	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.05679
9.89627	-10.8025	-2.69464	1.76889	-0.242406	9.84674	-10.8547	9.85	-10.85	0	-2.72715	6.90261e-310
9.8992	-10.9383	-2.6412	1.73374	-0.27142	9.75887	-10.887	9.85	-11	0	-2.72395	1.3379
9.90305	-11.0987	-2.65909	1.70264	-0.28672	9.86442	-11.1448	9.85	-11.15	0	-2.72395	6.90261e-310
9.91584	-11.2447	-2.65419	1.68169	-0.293195	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0726306
9.90687	-11.4066	-2.6728	1.64641	-0.311284	9.85036	-11.4464	9.85	-11.45	0	-2.73075	6.90261e-310
9.91458	-11.5565	-2.6721	1.62574	-0.316094	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.170817
9.89686	-11.7153	-2.68583	1.59015	-0.333207	9.83174	-11.7336	9.85	-11.75	0	-2.72396	6.90261e-310
9.88074	-11.8441	-2.65565	1.55542	-0.357741	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.634023
9.84241	-11.9988	-2.68504	1.51117	-0.38231	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	6.90261e-310
9.7296	-12.1107	-2.50385	1.3742	-0.544797	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	25.9062
9.6656	-12.2514	-2.51537	1.32029	-0.56719	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	6.90261e-310
9.61279	-12.3825	-2.50424	1.27203	-0.589377	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.402692
9.51203	-12.5341	-2.54593	1.20015	-0.625221	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	6.90261e-310
9.39475	-12.6331	-2.48854	1.08461	-0.741054	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	8.74645
9.29422	-12.7517	-2.51692	1.02133	-0.764348	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	6.90261e-310
9.18532	-12.8579	-2.5037	0.93672	-0.822551	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.96108
9.06937	-12.9685	-2.52356	0.871265	-0.840293	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	6.90261e-310
8.87669	-13.0418	-2.51853	0.689099	-1.03014	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	20.4614
8.74476	-13.1164	-2.52257	0.616365	-1.04476	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	6.90261e-310
8.62995	-13.1809	-2.52501	0.553576	-1.05745	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.31491
8.48283	-13.2489	-2.56551	0.481565	-1.07192	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	6.90261e-310
8.27778	-13.2598	-2.63627	0.303594	-1.24525	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	17.5253
8.15635	-13.2704	-2.60388	0.233202	-1.25521	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	6.90261e-310
8.03283	-13.3024	-2.57196	0.185351	-1.22377	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.945703
